param1,param2,param3,param4,param5,param6,param7,param8,param9,param10,param11,param12,param13,param14,modelname
5.390545088332146,-8.012794513255358,-0.6826467572245747,9.681366579989946,9.945867163952371,4.110989885596688,5.154635045967549,1.197259178190499,-0.7946633978224146,-0.5135420808193988,0.44743111182156875,-0.17262792275409097,-0.2314774795187599,0.18010805264295504,bike
5.415085657965392,-8.054992325603962,-0.7209539825562388,9.732719491159957,9.996764897183468,4.144932822059893,5.184714310460826,1.1874145895407535,-0.8160769048920395,-0.5232911579619143,0.4837628910185644,-0.17603941793717748,-0.23587583906735302,0.19497051787608766,bike
6.044162168982439,-7.616554149892181,-2.045845341810491,9.936260695342387,10.168867916014332,5.400722611732014,6.081273946472904,1.1658536361904719,-2.7140565911792534,-1.1442059499164534,0.5521856014765711,-0.47358253633721425,-0.45599097801885424,0.20737947865336848,bike
3.0382419561501592,-8.958204917609692,-2.211045256059151,9.714374434534593,10.014102434596346,4.029548300178528,3.076179930341223,0.8458931338413438,0.8583050624646158,-1.0410906029436675,-0.7829255927992657,0.2437853614216407,-0.5639006480406668,-0.4853520549220506,bike
2.6937761816661805,-9.3035685159266,-2.0446482409606688,9.899161766367708,10.103289495689868,3.3452615778666837,2.3219897642071525,0.6627529993698514,-0.24244531949351367,-0.5866264836748456,-0.3228910487075591,-0.08698985613364436,-0.39397691345150304,-0.2602855174056991,bike
4.709993285359815,-7.94246488250792,-2.92062680341769,9.68487718470647,9.970032466318651,3.4993530208407853,4.157285902980584,1.0759885330379106,0.1421107540577904,-0.9773342530813044,-0.8970172517376102,0.03725873613880276,-0.5036692300217659,-0.42412319834520945,bike
5.872078939341009,-7.7560163754969835,-1.7758991111186333,9.888929099740858,10.082556817852298,5.558102321049061,6.830983357005205,1.2369217743050653,-3.479848017483535,-1.1854137407215586,1.0178448026820255,-0.5647489005642857,-0.4521011074702812,0.3501618534643648,bike
4.556764382170513,-8.102577118203044,-2.8571804576786235,9.725190885467802,10.02994025001328,3.8581025444517163,4.024862543239818,1.108683207936481,0.33842377431591086,-1.1170541005115682,-0.973581501992876,0.08588126937104247,-0.5401117047250757,-0.46088550788232563,bike
5.385457418393344,-8.071452463977039,-0.6652887938544154,9.7259501161993,10.021083955082837,4.59253305081471,6.2998708946997874,1.2833747238993396,-1.3541878739365292,-0.5962265250481938,0.7007904665189013,-0.25176012797354913,-0.24558871519186612,0.2464595320755337,bike
5.247790830908343,-7.595006361603737,-2.4537574648857117,9.552191158799602,9.848716431813449,3.8070686239080302,4.166973582104615,1.1950377980288747,0.3846982071374186,-0.7857878263492676,-0.30600078608650344,0.09658605682702602,-0.3683995769228985,-0.13712648622791943,bike
4.452018065145239,-7.87273374479264,-2.820369592634961,9.473905536146969,9.906462347615834,5.579843416719675,4.531627548727861,1.276930171153499,1.833708836590432,-1.9145460331954283,-1.2623857407162955,0.364663476343327,-0.717251116201795,-0.5247849865226781,bike
5.758653626777232,-7.437587603926659,-2.420537917583715,9.712816520955112,9.929928220716874,2.827893552554518,3.7292351891815625,0.897561359725043,0.06516331969077807,-0.6744708866179523,-0.1531312091809976,0.020066045159376968,-0.4233500402662332,-0.0836992856038009,bike
6.045359288342297,-7.470807123929262,-2.117970675288234,9.84099221570059,10.060034264461281,3.2899335559267806,4.573420222542892,1.1300506672153208,-0.7659312854802844,-0.6885192158006744,-0.1629887034855683,-0.19745843557351606,-0.3570865923801112,-0.07169485540664144,bike
5.314529218245298,-8.262689286842942,-1.3189058527350426,9.912404739056555,10.183520645874625,8.236807109671577,7.750056468576776,1.5374576566521827,-5.486259199265479,-0.3072573902768784,0.12982557727014843,-0.6866642556458913,-0.08634184164933573,0.03761025232614789,bike
5.300463269231841,-7.578546231612563,-2.3867198191583157,9.55121486243127,9.847904294121589,3.91700846956879,4.256598439633535,1.0982154088801899,0.41133813999638685,-0.7540081373001076,-0.19313174585781714,0.10073731793620531,-0.3635423506831515,-0.08932613829866347,bike
4.446331824117806,-8.114548122510314,-2.818274679710157,9.672560679209711,10.000549294972595,4.188897253177306,4.056132366755939,1.1576555264162558,0.4975148390107818,-1.2425881413058084,-1.0327966761504201,0.12069801425762722,-0.5642709286873533,-0.476616526525216,bike
5.916072388063185,-7.612962843384594,-2.0353707130998373,9.853925598222396,10.080182545471613,5.751911083479061,6.532839184323742,1.1522869252768153,-3.2577696855285887,-1.1226124300564528,0.7207518727279192,-0.5314511021801192,-0.4360571858128733,0.2626966162170518,bike
5.825392008759081,-7.715314960107207,-1.7642273777746595,9.827195695103354,10.020033427994418,5.81329958952101,6.9389849368253085,1.132642551563467,-3.6580752627417046,-1.1590783739977293,0.9824149099524353,-0.575961311205702,-0.451705120481713,0.3504294007839243,bike
5.936423120088875,-7.526173040270805,-2.0611083822441287,9.804721712327272,10.024678947294259,3.1170337624534623,4.565758840293312,1.1188404646168295,-0.6564774434649525,-0.5587172485388395,-0.13879800676917428,-0.17401735802521545,-0.29918322777173156,-0.06141050413145963,bike
5.9890955368755385,-7.694964250084013,-2.040159114578273,9.962127753280939,10.18757423349505,5.411433805614776,5.994634468791066,1.1611580156249228,-2.814262329385335,-1.1251439883807137,0.5798381026488896,-0.49411387462348466,-0.44885520598005096,0.2197757319086716,bike
5.060145274270326,-8.224382059648633,-1.2159551794175059,9.732629524344532,10.004106685454898,7.3308964571221535,7.0873264629120865,1.3383605034749604,-4.622062156094313,0.3276432530342333,-0.2500899600669745,-0.6412332290652442,0.10460107085526409,-0.08120232838927866,bike
5.053561214823276,-8.258499421179295,-1.1881225856486708,9.754636278207062,10.022350243758583,7.327688201545233,7.333671410517469,1.3109005484153364,-4.7326311727285795,0.3341824770809893,-0.20431170108988758,-0.6455924541844268,0.10782396809367453,-0.06589426885475376,bike
6.042965094093233,-7.631817176938057,-2.038962010119576,9.945824582675229,10.16726576688327,3.9942198256119945,4.931632471543514,1.1908527994414901,-1.3768463818967154,-0.9074723214775332,0.12766101442389616,-0.3102231150630441,-0.4160910412104362,0.052678560444106126,bike
3.0663738197181374,-9.096170779317617,-2.218826421245467,9.852216092655572,10.151884989457303,4.259904804005925,2.9070603673632522,0.9794807283045595,0.5244633932024108,-1.1107100636073195,-0.7556579990829789,0.14903497815834682,-0.5437544348232118,-0.4478167265927113,bike
5.938218760304153,-7.5174940675497055,-2.0506337513797916,9.796951458651368,10.025594762675345,3.048030324668422,4.966609161132037,1.1152557220193549,-0.6136863440450409,-0.608225773735233,-0.14929179667720363,-0.15772728398217936,-0.3298890860714707,-0.06343350690951378,bike
5.40880091348663,-8.116343712434173,-1.3563152548158541,9.847322156330101,10.137304662773557,8.853678249593807,7.900392958462209,1.6111476838021792,-5.568765189418473,-0.5425594873368653,0.08250621384305012,-0.6658443082917015,-0.1436540315859192,0.023125686601778512,bike
5.993285408243537,-7.358279664069414,-2.1338322624214925,9.727126488510017,9.950354470227962,2.928644599125401,4.630859954115707,0.9446491542382843,-0.34876655004239504,-0.5632697909033482,-0.1800302931665723,-0.09470451096895308,-0.33864748451081955,-0.08607548828118379,bike
5.203198835020885,-7.682694001123309,-2.4756045527756214,9.60342038720487,9.880684139574603,3.444774467468673,3.931334996664104,1.0949902856870108,0.4376193154833355,-0.6944908249378695,-0.32644697601528827,0.11891757913931988,-0.3575863914592288,-0.15733940031396018,bike
5.933729624259286,-7.693467873614281,-1.9976620326633565,9.919135485156556,10.144512345409991,5.057615874199176,5.7006783728861325,1.1519106625405113,-2.5424659619606502,-1.012673943301211,0.4375768527006861,-0.4734988809927759,-0.41955346822018547,0.1707582406396627,bike
2.168248909758404,-8.83699848537799,-1.5272014015936293,9.226385515805793,10.398115150578713,11.116367278593872,7.960517920728461,9.598615285995132,3.105861258299731,-1.0765747443388987,-1.154488912785371,0.33016417352001176,-0.10422177156732963,-0.1320732337897211,bike
5.983110030996613,-7.715314963366836,-2.03447288548341,9.973102353266595,10.198389983741576,5.424035626130884,5.929984625139579,1.1689224861506913,-2.802346574648216,-1.1352164160627554,0.5749757519686843,-0.49412154922789336,-0.450842178306439,0.21838856251135916,bike
5.585373257752508,-7.981969169341028,-0.7511807798873633,9.771002958386603,9.987482139782669,3.8699159945917474,5.415002657310509,0.7596559361283864,-1.3983025416107204,-0.12742766656939064,-0.009828889546687808,-0.30545767453056316,-0.07431979339101416,-0.00484614773719978,bike
5.346252373885363,-8.019977140240371,-0.6518214107491076,9.660606550665644,10.043881330439612,6.737848346672373,6.6031897881584625,1.3536759765004254,-2.063389044140626,-0.3614287741901487,0.6632531118507222,-0.30934536582412303,-0.11967536152144313,0.22184265056236738,bike
5.214272010838613,-8.076240866445005,-0.6745663253241219,9.636873915493167,10.059603699943219,7.422921987894288,6.800413549004968,1.3486670238162213,-1.9223232654987932,-0.36506830952800945,0.6684541605941795,-0.2705648106045874,-0.1153810049530981,0.22072503757511377,bike
5.28639733302407,-7.700051963329315,-2.4049756079912186,9.644724188674779,9.930986904595972,3.91114167270883,3.9954562731283136,1.1262558059812835,0.3347157566468554,-0.7848512665698663,-0.161843766084392,0.08467226790513163,-0.37395304010566777,-0.07629468133595899,bike
2.902969550108537,-9.142558451741934,-2.189198172360193,9.839013969409761,10.129220384681522,4.040413997402026,2.788565297335797,0.9020061739733929,0.6609551736942874,-1.0456998480526474,-0.7525515097714842,0.19691040422212763,-0.5477587910472252,-0.47450529935591323,bike
5.815515917725861,-7.446266578510404,-2.2735937912366353,9.717836182767936,9.920457931864396,3.058216180524776,4.600357842560896,0.8925660226170876,-0.7396746620252268,-0.591038212060344,0.042622590293219034,-0.1972017858627813,-0.35773488568437295,0.02103409624347025,bike
4.930858387378976,-8.263886424712837,-0.6868366088601761,9.647638457374388,10.066494897105631,7.205909411170122,6.395898439475781,1.3273590298887095,-1.6734191088450796,-0.3458368165613315,0.7779940027748187,-0.24649581224013825,-0.11182338161553003,0.26701229857759656,bike
4.519055685028434,-8.517971063032746,-0.951395898591727,9.689316254045389,9.872388219288242,4.725282561662077,5.005732987747216,0.7036976366664298,-2.5956355410747225,-0.5259612075074623,0.12335247292082925,-0.533698497783289,-0.28843421450745427,0.06572354406373823,bike
2.6668414088198915,-5.536292176693678,2.4525603683432564,6.616466317142716,10.378071647548948,15.131796432227523,33.13885197096043,22.07877523215164,4.687227183856674,3.3331323966021307,22.103671378562744,0.2093158083171292,0.18235590479301061,0.8171620636236936,bike
5.2142720182891935,-7.693767184391618,-2.484582807868719,9.62059446694911,9.898636753418845,3.4520657405638477,3.8627609806269105,1.1138875904510128,0.4682606869543444,-0.7091000859612885,-0.34259390777030063,0.12823283715668451,-0.36161574054183665,-0.16516196267656555,bike
5.796661586500704,-7.673715693876147,-1.737591883924324,9.772738800046465,9.967038958996918,5.7070138975614615,6.772031291404727,1.1993228649394578,-3.56513548729183,-1.137641654664786,0.955077812843414,-0.5734718387218817,-0.4348434808162817,0.33512839094090263,bike
5.344157445942983,-8.06696333643049,-0.6640916935866699,9.699326474339978,10.0984902559501,7.01454226309136,6.904345991414806,1.391374094104264,-2.086241752496102,-0.3962347927617171,0.6918107589764607,-0.29978071518266347,-0.12683262559592273,0.22320508378820897,bike
4.894646099302918,-7.831733038648963,-2.8523920495645143,9.665906229138882,9.894913702960759,2.58776676514301,3.864664412504471,1.0841497387453458,-0.05625878757586568,-0.773832332654585,-0.5615140769959192,-0.01778983455074961,-0.46199754894861433,-0.2743216722972652,bike
6.0609216010198,-7.468412917107344,-2.1167735685012303,9.848486812420965,10.062799797991758,3.7030174520245036,4.08137450688151,1.1618281836510524,-0.9135714603044764,-0.8293226535533067,-0.004410542331981957,-0.2349965144602042,-0.3998293726326462,-0.002025432700343849,bike
4.465784706408158,-8.599972470663488,-0.7906851088628173,9.722548147555571,10.03793415189355,7.327942295684506,6.214103934081983,0.8335249646798402,-3.520905717307527,-0.2477506472874409,0.41436218094172944,-0.5217640096224295,-0.10024540425127212,0.1820671307001556,bike
4.7144823959375,-8.74212821171875,-0.2905962346171875,9.936578692050254,10.177351068897101,5.0698255611304175,6.320930462029998,1.159361994034478,-2.8554963197710617,-0.5293164433454756,0.20142316222748918,-0.5044226624784778,-0.21832795537586208,0.07440624260270148,bike
4.791396140625,-8.0370358296875,-3.25401938359375,9.906566713694541,10.162765517348507,4.776647192290032,4.600032887038744,1.280380573472269,-1.6856531491007818,-0.482240616048396,0.33426092028096405,-0.3596053674858402,-0.19499912598701472,0.13773223602632934,bike
4.25509495703125,-8.9061310640625,0.7538742628984375,9.899158046413467,9.95613542816172,0.8379359814451376,1.7941405380861901,0.2907602937320906,-0.2448560458397926,0.026566562291934877,-0.045689218514754326,-0.1996995942438481,0.05382231716481419,-0.06325836325361972,bike
4.379892746875,-8.7271644421875,1.71035782878125,9.913232751105129,10.07417710958811,2.360118060134425,3.448803039364572,0.8954546536650315,-0.5342387579426714,-0.1492850318469296,0.025525287300365435,-0.18725539182726444,-0.10268986953390322,0.014524949923906445,bike
3.5263598243203127,-8.87710135,1.6720506182265624,9.697107571779538,9.913166535473561,3.5450506214084476,4.708979956996283,1.0679197740289526,-1.3787599247551485,0.32418327168883815,-0.02612564128053164,-0.3374535569051599,0.1666134534669505,-0.011650222624834108,bike
3.8762125321875,-8.99112521796875,0.86640173953125,9.829344243343186,9.95817894477567,2.392435764093547,3.839228808720102,0.693976549164388,-1.0681364994363294,0.190654310768977,0.32799291055080293,-0.3524395311040665,0.14796332726805472,0.20094169497541015,bike
3.4186207388125,-9.2727431203125,0.7945756846953126,9.914740705124403,10.090894670364213,2.854668859278195,3.2667780384715215,0.7934882787386411,-0.4146633234448599,-0.159801229482524,0.10545878085552308,-0.13578692133177814,-0.10617737635871527,0.06550171557104434,bike
4.218583381148438,-8.8519622390625,1.143829852375,9.872285852662209,10.005279095126214,2.10616295650976,2.944353172743441,0.811594153789853,-0.7042545121918253,-0.2321883136774792,-0.1463215542082078,-0.28280605401892783,-0.1775926212182723,-0.09465507403072945,bike
